source,target,dist,street_name
8439798640,8439798641,3.89,Unnamed road
8439798640,1232927684,4.5,Unnamed road
923900785,1088412348,85.54,Tervuursevest
8439798642,1026364392,5.18,Unnamed road
8439798642,1026364540,4.64,Unnamed road
8439798643,2013915613,1.83,Unnamed road
8439798643,8439798644,1.17,Unnamed road
8439798644,8439798643,1.17,Unnamed road
8439798644,8439798645,1.43,Unnamed road
8439798645,8439798644,1.43,Unnamed road
8439798645,8439798646,1.7,Unnamed road
8439798646,8439798645,1.7,Unnamed road
8439798646,2013915611,1.12,Unnamed road
8439798641,1026364540,3.94,Unnamed road
8439798641,8439798640,3.89,Unnamed road
8439798648,7449096430,3.92,Unnamed road
8439798648,1518837492,10.7,Unnamed road
8439798649,1518837492,9.07,Unnamed road
8439798649,1518837487,5.81,Unnamed road
8439798650,16933633,5.79,Unnamed road
8439798650,7449096431,6.22,Unnamed road
8439798651,16933631,6.36,Unnamed road
8439798651,1518837490,8.69,Unnamed road
8439798652,16933632,7.76,Unnamed road
8439798652,16933631,8.15,Unnamed road
1274157949,7992621366,32.22,Parkstraat
1274157949,16483858,90.42,Parkstraat
1274157949,6210231514,5.92,Unnamed road
5441002362,5441002349,18.19,Unnamed road
5441002362,9938740363,13.38,Unnamed road
6781115272,6781115274,5.81,Unnamed road
6781115273,6781115272,5.86,Unnamed road
6781115274,6781115280,2.54,Unnamed road
6781115277,4340341239,4.69,Unnamed road
6781115277,6781115282,18.27,Unnamed road
6781115278,11405798261,28.25,Tervuursevest
6781115279,10154416728,21.34,Unnamed road
6781115279,6781115284,22.97,Unnamed road
6781115279,6781115278,10.0,Unnamed road
6781115280,13505389816,2.36,Unnamed road
6781115281,6781115273,6.61,Unnamed road
6781115282,6783525848,13.74,Unnamed road
6781115283,6781115277,3.58,Unnamed road
6781115284,6781115279,22.97,Unnamed road
6781115284,6781106170,70.25,Unnamed road
6781115284,6781115283,4.3,Unnamed road
6781115285,6781115278,34.44,Tervuursevest
6781115285,6781115284,9.46,Unnamed road
8506448804,658452537,5.58,Unnamed road
8506448804,658452536,5.56,Unnamed road
8506448805,1121808652,13.58,Unnamed road
8506448805,8507715583,4.08,Unnamed road
8506448806,8507715583,4.16,Unnamed road
8506448806,8507715608,3.47,Unnamed road
8506448813,8507715614,0.86,Unnamed road
8506448813,8506448814,5.59,Unnamed road
8506448814,8506448813,5.59,Unnamed road
8506448814,1088372900,7.98,Unnamed road
1274158037,1274157924,5.5,Unnamed road
1274158037,16483842,27.22,Parkstraat
1274158037,7864291787,15.62,Parkstraat
1274158043,1096928767,3.87,Rapengang
1274158043,16483842,28.57,Rapengang
1274158043,7992621318,4.41,Unnamed road
7588187725,7588187724,1.81,Unnamed road
8010013688,8010013689,41.28,Unnamed road
8010013689,8010020934,52.39,Paul van Ostaijenlaan
8010013689,11850370719,11.62,Paul van Ostaijenlaan
8010013689,8010013688,41.28,Unnamed road
3738016761,6265888315,3.76,Unnamed road
3738016761,3738020375,4.84,Unnamed road
3738016762,6265888313,3.82,Unnamed road
3738016763,3738020376,1.5,Unnamed road
3738016764,8274001118,18.5,Unnamed road
11883191331,2154641843,3.19,Erasme Ruelensvest
11883191332,11883191331,7.55,Erasme Ruelensvest
11883191333,5435850758,4.61,Unnamed road
11883191334,2634474831,3.49,Unnamed road
11883191335,1096512195,3.11,Naamsevest
1274158119,16526532,3.72,Frans Nensstraat
6861757477,6848923403,23.8,Unnamed road
6861757477,6848923638,6.04,Unnamed road
1505172517,980548098,39.19,Finse Piste
1505172517,980548041,21.62,Finse Piste
13284777006,13284777007,9.02,Unnamed road
13284777006,249611878,0.69,Unnamed road
13284777007,13284777006,9.02,Unnamed road
13284777007,2986012953,3.26,Unnamed road
1274158128,6210231515,12.56,Unnamed road
6793436213,6793436219,5.39,Unnamed road
6793436213,6793436218,6.22,Unnamed road
6793436214,6793436217,3.05,Unnamed road
6793436214,7624630999,7.47,Unnamed road
6793436214,7624630998,12.04,Unnamed road
6793436216,6793436217,4.58,Unnamed road
6793436216,6793436219,6.8,Unnamed road
6793436217,6793436214,3.05,Unnamed road
6793436217,6793436216,4.58,Unnamed road
6793436218,6793436213,6.22,Unnamed road
6793436218,16652161,9.59,Unnamed road
6793436219,6793436216,6.8,Unnamed road
6793436219,6793436213,5.39,Unnamed road
159652925,6200700771,10.15,Emile Van Arenberghstraat
159652925,13232982768,8.12,Emile Van Arenberghstraat
3463516867,12913164030,1.46,Unnamed road
3463516867,19791995,1.62,Unnamed road
4243332190,13533121227,1.49,Unnamed road
4243332190,13533121228,1.48,Unnamed road
4243332195,13533121223,2.25,Unnamed road
4243332200,1149743294,12.99,Rotspoelstraat
4243332200,69425031,193.85,Rotspoelstraat
5879340171,5879340172,5.94,Unnamed road
5879340172,232012964,6.44,Langestaart
5879340172,3264434770,52.24,Langestaart
5879340172,5879340171,5.94,Unnamed road
7649369259,7649369260,11.01,Unnamed road
7649369260,7649369263,3.77,Unnamed road
7649369260,7649369259,11.01,Unnamed road
7649369262,7649369310,14.7,Hollestraat
7649369262,16933596,15.27,Hollestraat
7649369262,7649369263,3.2,Unnamed road
7649369263,7649369262,3.2,Unnamed road
7649369263,7649369260,3.77,Unnamed road
7864282383,13309445700,13.43,Grasmushof
980425910,13157055952,6.0,Celestijnenlaan
6195190984,6799333134,36.59,Eugène Gilbertstraat
6195190985,13135941195,2.53,Eugène Gilbertstraat
6195190987,13179832972,15.94,Verkortingstraat
6195190987,13179752470,2.59,Verkortingstraat
2779258065,6530044865,1.16,Pieter Van Dalepad
2779258065,846564265,8.01,Pieter Van Dalepad
2779258066,6530058624,6.24,Wolvenpoortpad
2779258066,6530058623,6.61,Wolvenpoortpad
2779258066,6532099605,16.06,Wolvenpoortpad
9980288217,2904246049,11.17,Unnamed road
6195191002,6195191003,3.32,Unnamed road
6195191003,6195191004,3.87,Unnamed road
6210231514,1274157851,8.07,Unnamed road
6210231514,1274157949,5.92,Unnamed road
6195191005,1096512199,14.98,Naamsevest
6195191004,2634474832,5.5,Unnamed road
6210231515,1274157851,2.32,Unnamed road
6210231515,1274158128,12.56,Unnamed road
6210231516,8289865169,3.81,Parkstraat
6210231516,7864291788,58.28,Parkstraat
3785071834,3335069774,8.84,Unnamed road
7649369310,7649369307,7.92,Hollestraat
7649369310,7649369262,14.7,Hollestraat
7649369310,7649369309,13.74,Unnamed road
7649369307,6837021783,8.86,Hollestraat
7649369307,7649369310,7.92,Hollestraat
7649369309,7649369308,13.76,Unnamed road
7649369309,7649369310,13.74,Unnamed road
7649369308,7649369309,13.76,Unnamed road
60660979,9939170661,90.86,Ter Spicht
60660979,5435590918,51.74,Ter Spicht
12791225592,3056476614,7.15,Naamsestraat
12791225592,2634492158,5.09,Naamsestraat
12791225592,12791225593,6.13,Unnamed road
12791225593,12791225594,13.74,Unnamed road
12791225593,12791225592,6.13,Unnamed road
12791225594,12791225595,7.04,Unnamed road
12791225594,12791225593,13.74,Unnamed road
12791225595,9945036705,3.34,Unnamed road
12791225595,12791225594,7.04,Unnamed road
12791225596,12791225597,7.39,Unnamed road
12791225596,9945036705,5.61,Unnamed road
12791225597,613120024,5.37,Unnamed road
12791225597,12791225596,7.39,Unnamed road
3527646476,3498772891,11.95,Waversebaan
8976571661,2928269776,15.01,Celestijnenlaan
8976571661,2928269770,14.27,Celestijnenlaan
8976571661,13155772990,6.82,Unnamed road
8976571662,8976571663,3.2,Unnamed road
8976571662,13155772990,3.76,Unnamed road
8976571663,6094004059,6.81,Unnamed road
8976571663,8976571662,3.2,Unnamed road
16424219,1096513720,4.93,Parkstraat
16424219,1226445467,10.27,Naamsevest
16424227,13135941193,6.04,Elzasgang
16424227,13179752469,10.8,Naamsestraat
16424227,5766507444,12.55,Naamsestraat
16424228,5766507443,16.54,Naamsestraat
16424228,8455157265,8.67,Naamsestraat
997596459,5042884920,15.31,Unnamed road
997596459,21055746,83.64,Unnamed road
997596460,21055747,75.94,Unnamed road
997596460,18484793,26.11,Unnamed road
7839128886,7839128887,0.69,Unnamed road
7839128887,7839128888,14.09,Unnamed road
7839128887,7839128886,0.69,Unnamed road
7839128888,7839128891,18.69,Zegelaan
7839128888,7861735847,0.91,Zegelaan
7839128888,7839128887,14.09,Unnamed road
7839128890,7839128891,17.03,Unnamed road
7839128891,7861735857,0.38,Zegelaan
7839128891,7839128888,18.69,Zegelaan
7839128891,7839128890,17.03,Unnamed road
7839128892,7839128893,9.54,Unnamed road
7839128893,7839128898,9.69,Zegelaan
7839128893,7861735857,4.05,Zegelaan
7839128893,7839128892,9.54,Unnamed road
7839128897,7839128898,11.15,Unnamed road
7839128898,7839331757,3.02,Zegelaan
7839128898,7839128893,9.69,Zegelaan
7839128898,7839128897,11.15,Unnamed road
8306269524,9680088015,1.43,Weldadigheidsstraat
8306269525,12956008871,3.52,Unnamed road
8306269525,1067528075,4.08,Unnamed road
8306269542,13135966203,3.26,Unnamed road
8306269542,1108222540,6.74,Unnamed road
8306269543,1108222504,4.52,Leo Dartelaan
8306269544,18236049,3.69,Unnamed road
8306269544,5383616974,2.86,Unnamed road
8306269572,116117056,7.39,Unnamed road
8306269572,8306269595,1.17,Unnamed road
8306269595,8306269572,1.17,Unnamed road
8306269595,1067528065,16.01,Unnamed road
8306269595,1226445467,6.66,Unnamed road
6370598300,13096950240,12.3,Unnamed road
6370598300,21091242,12.61,Unnamed road
6370598301,6370598302,13.15,Unnamed road
6370598301,13096950240,3.33,Unnamed road
6370598302,21091243,11.36,Unnamed road
6370598302,6370598301,13.15,Unnamed road
8306269599,8306269600,3.13,Unnamed road
8306269600,8306269601,4.96,Unnamed road
8306269600,8306269599,3.13,Unnamed road
8306269601,8306269602,6.17,Unnamed road
8306269601,8306269600,4.96,Unnamed road
6370598303,6370598304,8.61,Unnamed road
6370598303,21091243,12.57,Unnamed road
6370598304,6370598305,9.43,Unnamed road
6370598304,6370598303,8.61,Unnamed road
6370598305,21091244,35.35,Unnamed road
6370598305,6370598304,9.43,Unnamed road
6370598306,13096950239,18.15,Unnamed road
6370598306,13096950233,35.41,Unnamed road
8306269603,8306269604,0.64,Unnamed road
8306269603,1226445397,3.38,Unnamed road
8306269606,9680088010,2.11,Unnamed road
8306269606,8306269604,9.64,Unnamed road
8306269602,1226445397,4.19,Unnamed road
8306269602,8306269601,6.17,Unnamed road
8306269604,8306269606,9.64,Unnamed road
8306269604,8306269603,0.64,Unnamed road
7853645232,7853645233,2.07,Unnamed road
7853645232,2026019606,2.13,Unnamed road
7853645233,2632545750,14.38,Unnamed road
7853645233,7853645232,2.07,Unnamed road
7853645234,2632545750,5.82,Hoveniersdreef
7853645234,13074844002,15.07,Hoveniersdreef
7853645234,7853643740,10.35,Unnamed road
7853645235,2632545750,8.96,Hoveniersdreef
1121820087,1121820101,20.31,Unnamed road
5435694531,11839127054,8.32,Unnamed road
5435694531,5437074360,18.0,Unnamed road
5435694531,1199487914,3.32,Unnamed road
931536323,13158604272,8.25,Unnamed road
1121820101,1088372899,21.93,Unnamed road
1121820101,1088372896,6.71,Unnamed road
1121820101,1121820087,20.31,Unnamed road
931536334,5431556012,5.57,Jules Vandenbemptlaan
931536334,5431556017,6.17,Jules Vandenbemptlaan
931536336,931536323,5.63,Unnamed road
5443362293,5628886722,48.87,Frederik Lintsstraat
5443362293,7992621300,11.01,Frederik Lintsstraat
5443362293,5443362307,9.78,Unnamed road
5443362295,5443362308,6.46,Unnamed road
5443362295,9703208091,7.82,Unnamed road
5443362295,5443362296,5.46,Unnamed road
5443362296,5443362295,5.46,Unnamed road
5443362296,5443362305,2.91,Unnamed road
13096950229,180130266,8.86,Tervuursestraat
13096950229,5543948227,8.98,Tervuursestraat
13096950229,13119545187,9.29,Unnamed road
5443362298,9703208090,8.7,Unnamed road
5443362298,5441002350,4.95,Unnamed road
5443362298,5443362299,4.79,Unnamed road
1067752955,1067752961,7.27,Unnamed road
1067752955,1067752967,4.14,Unnamed road
5443362300,5443362299,9.53,Unnamed road
5443362300,5443362301,6.58,Unnamed road
5443362301,5443362300,6.58,Unnamed road
5443362301,9938740373,11.24,Unnamed road
5443362299,5443362298,4.79,Unnamed road
5443362299,5443362300,9.53,Unnamed road
13096950230,13119545188,3.74,Edouard Remyvest
13096950230,18635979,9.5,Edouard Remyvest
13096950230,5543948237,4.68,Unnamed road
5443362304,9938740373,6.25,Unnamed road
5443362304,5443362305,7.4,Unnamed road
5443362305,5443362296,2.91,Unnamed road
5443362305,5443362304,7.4,Unnamed road
5443362305,5443362306,1.76,Unnamed road
5443362306,5443362305,1.76,Unnamed road
5443362306,5443362307,6.92,Unnamed road
5443362307,5443362293,9.78,Unnamed road
5443362307,5443362306,6.92,Unnamed road
5443362307,5443362308,4.52,Unnamed road
5443362308,5443362295,6.46,Unnamed road
5443362308,5443362307,4.52,Unnamed road
5443362308,5443362309,7.56,Unnamed road
5443362309,5443362308,7.56,Unnamed road
5443362309,7992621300,7.28,Unnamed road
5443362309,9703208127,7.02,Unnamed road
1067752961,1067752969,15.12,Unnamed road
1067752961,1067752955,7.27,Unnamed road
1067752967,1067752955,4.14,Unnamed road
1067752967,6099776549,8.82,Unnamed road
13096950231,160226603,10.33,Unnamed road
13096950231,13096950232,4.68,Unnamed road
1067752969,1067752961,15.12,Unnamed road
1067752969,845332210,19.91,Unnamed road
13096950232,7603609573,6.23,Unnamed road
13096950232,5543948227,18.93,Unnamed road
13096950232,180130266,6.38,Unnamed road
13096950232,13119545141,3.99,Unnamed road
3029802524,11353485527,8.84,Studentenwijk Arenberg
3029802524,21112363,2.85,Studentenwijk Arenberg
6099776548,6099776549,68.19,Unnamed road
6099776549,6099776548,68.19,Unnamed road
6099776549,1067752967,8.82,Unnamed road
6099776549,6099776551,13.77,Unnamed road
4316241581,235415974,138.09,Unnamed road
1119231662,7660433714,47.98,Unnamed road
1119231662,1598007160,215.35,Unnamed road
249700070,148465361,38.38,Koning Boudewijnlaan
1518837487,8439798649,5.81,Unnamed road
1518837487,16933633,11.86,Unnamed road
1518837490,8439798651,8.69,Unnamed road
1518837490,11353485525,8.12,Unnamed road
1518837492,8439798648,10.7,Unnamed road
1518837492,8439798649,9.07,Unnamed road
1518837493,251418734,80.87,Unnamed road
1518837493,7449096430,7.38,Unnamed road
1518837496,1518837500,7.02,Unnamed road
1518837496,1518837503,17.28,Unnamed road
1518837498,11353485524,16.29,Unnamed road
1518837498,1519922395,11.31,Unnamed road
1518837498,16933630,27.21,Unnamed road
1518837500,7449096431,5.44,Unnamed road
1518837500,1518837496,7.02,Unnamed road
1518837502,9179630747,5.47,Unnamed road
1518837502,251418735,11.04,Unnamed road
1518837503,1518837496,17.28,Unnamed road
1518837503,16933632,12.99,Unnamed road
13090627330,1076057760,25.78,Frans Vermeylenstraat
13090627330,13311743441,7.91,Frans Vermeylenstraat
7133437730,12505364824,3.36,Remisebosweg
7133437730,3865942078,3.52,Remisebosweg
7133437732,3865942078,26.45,Unnamed road
7133437732,4486628777,7.45,Remisebosweg
7133437732,4486628782,3.03,Remisebosweg
7133437732,11802867494,33.1,Unnamed road
13108715307,999283900,4.24,Unnamed road
13108715310,999283900,4.77,Unnamed road
13108715316,7603609577,20.0,Unnamed road
13108715316,999579992,5.42,Unnamed road
13158621001,249603974,12.33,Unnamed road
13158621001,1124014406,2.5,Unnamed road
13158621001,13158621002,3.75,Unnamed road
13158621001,13158604300,38.68,Unnamed road
13158621002,13158621003,8.36,Unnamed road
13158621002,13158621001,3.75,Unnamed road
13158621003,13158621004,28.86,Unnamed road
13158621003,13158621002,8.36,Unnamed road
13158621004,13158621005,68.59,Unnamed road
13158621004,13158621003,28.86,Unnamed road
13158621005,13158621013,56.83,Unnamed road
13158621005,13158621004,68.59,Unnamed road
13158621006,13158621007,28.44,Unnamed road
13158621006,13158621013,1.44,Unnamed road
13158621007,13158621015,7.24,Unnamed road
13158621007,13158621006,28.44,Unnamed road
13158621008,13158621018,56.41,Unnamed road
13158621008,13158621015,20.38,Unnamed road
13158621009,13158621010,101.35,Unnamed road
13158621009,13158621018,0.68,Unnamed road
13158621010,13158621011,67.81,Unnamed road
13158621010,13158621009,101.35,Unnamed road
13158621011,13158621022,68.74,Unnamed road
13158621011,13158621010,67.81,Unnamed road
13158621012,5440402244,3.29,Unnamed road
13158621012,13158621022,2.56,Unnamed road
13158621012,5431466466,6.33,Unnamed road
13158621013,13158621006,1.44,Unnamed road
13158621013,13158621005,56.83,Unnamed road
13158621013,11876636873,6.2,Unnamed road
6094004054,12877326288,10.15,Kasteelpark Arenberg
6094004054,6248935828,7.15,Unnamed road
13158621015,13158621008,20.38,Unnamed road
13158621015,13158621007,7.24,Unnamed road
13158621015,13158621016,6.94,Unnamed road
13158621014,13158604264,20.58,Unnamed road
13158621014,13158604263,3.94,Unnamed road
13158621014,11876636873,5.96,Unnamed road
13158621016,13158621019,77.55,Jules Vandenbemptlaan
13158621016,5431466455,27.19,Jules Vandenbemptlaan
13158621016,13158621017,6.76,Unnamed road
13158621016,13158621015,6.94,Unnamed road
13158621017,13158567309,23.45,Unnamed road
13158621017,13158604258,12.87,Unnamed road
13158621017,13158621016,6.76,Unnamed road
13158621018,13158621009,0.68,Unnamed road
13158621018,13158621008,56.41,Unnamed road
13158621018,13158621019,7.01,Unnamed road
13158621019,7752672730,89.76,Jules Vandenbemptlaan
13158621019,13158621016,77.55,Jules Vandenbemptlaan
13158621019,13158621020,6.42,Unnamed road
13158621019,13158621018,7.01,Unnamed road
6094004061,6375674176,11.55,Unnamed road
13158621020,13158604257,31.32,Unnamed road
13158621020,13158604256,10.52,Unnamed road
13158621020,13158621019,6.42,Unnamed road
13158621021,13158604251,9.13,Unnamed road
13158621021,13158604250,1.82,Unnamed road
13158621021,5431466466,6.23,Unnamed road
13158621022,13158621012,2.56,Unnamed road
13158621022,13158621011,68.74,Unnamed road
13158621023,13158495933,17.83,Unnamed road
13158621023,13158495932,9.39,Unnamed road
13158621023,5440402244,26.27,Unnamed road
13158621024,5760321054,0.28,Unnamed road
13158621024,249604791,135.74,Unnamed road
13158621024,5440383542,5.61,Unnamed road
6094004059,8976571663,6.81,Unnamed road
6535339441,6535339429,10.89,Unnamed road
6535339441,6535309957,2.72,Unnamed road
6535339440,6535339429,7.37,Unnamed road
6535339442,6535309957,1.76,Unnamed road
6535339442,6535339443,15.39,Unnamed road
7637347228,2573528568,18.02,Unnamed road
7637347228,2573528572,5.97,Unnamed road
6535339444,6535339443,4.51,Unnamed road
6535339444,6535339445,5.43,Unnamed road
6535339445,6535339444,5.43,Unnamed road
6535339445,6535339446,3.97,Unnamed road
100384843,1199488043,9.54,Jachthoornstraat
100384843,1199487899,25.0,Jachthoornstraat
7288659884,5437074365,8.27,Dreefstraat
7288659884,5437074363,4.83,Unnamed road
5431828400,12450821253,41.89,Lodewijk Engelbertus Van Arenbergplein
5431828401,5431828400,10.73,Lodewijk Engelbertus Van Arenbergplein
5431828401,5431828410,4.23,Prins De Lignestraat
5431828406,5431828407,2.96,Prins De Lignestraat
5431828406,12450821254,49.08,Unnamed road
5431828407,5431828408,4.58,Prins De Lignestraat
5431828408,5431828401,5.48,Prins De Lignestraat
5431828409,4307023902,102.06,Prins De Lignestraat
5431828410,5431828409,6.69,Prins De Lignestraat
5431828413,5431828406,22.11,Prins De Lignestraat
5431828413,1098517473,52.16,Unnamed road
613130219,8306948509,25.42,Unnamed road
613130219,8306948508,12.38,Unnamed road
613130219,8307126541,15.21,Unnamed road
613130221,9703208058,1.74,Unnamed road
613130221,5445292100,4.55,Unnamed road
613130234,5445292112,30.9,Unnamed road
3335069694,1045390562,15.69,Unnamed road
3335069694,3335069696,12.24,Unnamed road
3335069696,3335069697,3.79,Unnamed road
3335069696,3335069694,12.24,Unnamed road
3335069696,3335069726,22.39,Unnamed road
3335069697,3335069696,3.79,Unnamed road
3335069697,3335069699,3.24,Unnamed road
3335069698,3335069718,11.85,Unnamed road
3335069699,3335069702,2.76,Unnamed road
3335069699,3335069725,16.43,Unnamed road
3335069699,3335069697,3.24,Unnamed road
3335069701,3335069736,19.89,Unnamed road
3335069702,3335069713,2.85,Unnamed road
3335069702,3335069699,2.76,Unnamed road
3335069703,3335069704,0.66,Unnamed road
3335069703,3335069705,0.66,Unnamed road
3335069704,3335069706,0.65,Unnamed road
3335069704,3335069703,0.66,Unnamed road
3335069705,3335069709,1.8,Unnamed road
3335069705,3335069703,0.66,Unnamed road
3335069706,3335069707,0.66,Unnamed road
3335069706,3335069704,0.65,Unnamed road
3335069707,3335069711,0.66,Unnamed road
3335069707,3335069706,0.66,Unnamed road
3335069709,3335069705,1.8,Unnamed road
3335069709,3335069738,16.32,Unnamed road
3335069711,3335069715,0.67,Unnamed road
3335069711,3335069707,0.66,Unnamed road
3335069712,3335069728,10.93,Unnamed road
3335069713,3335069719,2.87,Unnamed road
3335069713,3335069702,2.85,Unnamed road
3335069715,3335069717,2.64,Unnamed road
3335069715,3335069711,0.67,Unnamed road
3335069717,3335069715,2.64,Unnamed road
3335069718,3335069722,3.42,Unnamed road
3335069718,3335069698,11.85,Unnamed road
3335069719,3335069723,2.87,Unnamed road
3335069719,3335069713,2.87,Unnamed road
3335069720,3335069726,4.05,Unnamed road
3335069720,3335069740,11.42,Unnamed road
3335069722,3335069729,4.63,Unnamed road
3335069722,3335069718,3.42,Unnamed road
3335069723,3335069730,2.88,Unnamed road
3335069723,3335069719,2.87,Unnamed road
3335069725,3335069732,4.94,Unnamed road
3335069725,3335069729,1.77,Unnamed road
3335069725,3335069699,16.43,Unnamed road
3335069726,3335069696,22.39,Unnamed road
3335069726,3335069720,4.05,Unnamed road
9965543454,5453970540,2.22,Unnamed road
9965543454,5453970533,8.07,Unnamed road
3335069728,3335069731,2.23,Unnamed road
3335069728,3335069746,8.72,Unnamed road
3335069728,3335069712,10.93,Unnamed road
3335069729,3335069722,4.63,Unnamed road
3335069729,3335069736,4.6,Unnamed road
3335069729,3335069725,1.77,Unnamed road
3335069730,3335069734,2.87,Unnamed road
3335069730,3335069723,2.88,Unnamed road
3335069731,3335069728,2.23,Unnamed road
3335069731,3335069735,2.44,Unnamed road
3335069732,3335069725,4.94,Unnamed road
3335069732,3335069743,4.0,Unnamed road
3335069734,3335069741,2.87,Unnamed road
3335069734,3335069730,2.87,Unnamed road
3335069735,3335069731,2.44,Unnamed road
3335069735,3335069738,0.68,Unnamed road
3335069736,3335069701,19.89,Unnamed road
3335069736,3335069746,3.98,Unnamed road
3335069736,3335069729,4.6,Unnamed road
3335069738,3335069709,16.32,Unnamed road
3335069738,3335069751,6.17,Unnamed road
3335069738,3335069735,0.68,Unnamed road
3335069740,3335069765,13.55,Unnamed road
3335069740,3335069720,11.42,Unnamed road
3335069741,3335069734,2.87,Unnamed road
3335069743,3335069732,4.0,Unnamed road
3335069743,3335069756,6.57,Unnamed road
3335069745,3335069753,2.6,Unnamed road
3335069745,3335069751,2.4,Unnamed road
3335069746,3335069728,8.72,Unnamed road
3335069746,3335069755,5.97,Unnamed road
3335069746,3335069736,3.98,Unnamed road
3681329203,3683750539,28.76,Leeuwerikenstraat
3681329203,10233110589,52.76,Leeuwerikenstraat
3681329203,3681329204,17.48,Unnamed road
3681329204,3681329205,39.21,Unnamed road
3681329204,3681329203,17.48,Unnamed road
3681329205,3681329204,39.21,Unnamed road
3335069751,3335069745,2.4,Unnamed road
3335069751,3335069738,6.17,Unnamed road
3335069753,616915144,5.52,Unnamed road
3335069753,3335069771,15.68,Unnamed road
3335069753,3335069745,2.6,Unnamed road
3335069755,3335069760,2.71,Unnamed road
3335069755,3335069770,10.44,Unnamed road
3335069755,3335069746,5.97,Unnamed road
3335069756,3335069743,6.57,Unnamed road
3335069757,3335069763,4.77,Unnamed road
3335069760,3335069762,2.91,Unnamed road
3335069760,3335069755,2.71,Unnamed road
3335069762,3335069764,2.89,Unnamed road
3335069762,3335069760,2.91,Unnamed road
3335069763,3335069757,4.77,Unnamed road
3335069763,3335069766,2.89,Unnamed road
3335069764,3335069766,2.89,Unnamed road
3335069764,3335069762,2.89,Unnamed road
3335069765,3335069740,13.55,Unnamed road
3335069765,3335069769,2.98,Unnamed road
3335069766,3335069763,2.89,Unnamed road
3335069766,3335069764,2.89,Unnamed road
3335069769,3335069765,2.98,Unnamed road
3335069769,3335069774,4.07,Unnamed road
3335069770,3335069781,13.38,Unnamed road
3335069770,3335069755,10.44,Unnamed road
3335069770,10581036684,9.91,Unnamed road
3335069771,3335069781,11.12,Unnamed road
3335069771,3335069753,15.68,Unnamed road
3335069774,3335069769,4.07,Unnamed road
3335069774,3785071834,8.84,Unnamed road
3335069781,3335069771,11.12,Unnamed road
3335069781,5475822179,1.27,Unnamed road
3335069781,3335069770,13.38,Unnamed road
3335069791,10581036685,2.3,Unnamed road
3335069791,10581036680,3.04,Unnamed road
3335069798,251418733,10.98,Unnamed road
3335069798,7449114735,10.12,Unnamed road
3335069798,10581036689,10.45,Unnamed road
3335069800,1195681934,23.22,Unnamed road
7609000045,7609000046,77.43,Unnamed road
7609000046,7609000050,18.45,Unnamed road
7609000046,7609000045,77.43,Unnamed road
7609000047,7609000048,7.46,Unnamed road
7609000047,7609000051,6.25,Unnamed road
7609000048,13104375360,14.36,Kapucijnenvoer
7609000048,179425214,84.27,Kapucijnenvoer
7609000048,7609000047,7.46,Unnamed road
7609000049,7609000050,10.05,Unnamed road
7609000049,7609000051,4.86,Unnamed road
7609000050,7609000046,18.45,Unnamed road
7609000050,7609000049,10.05,Unnamed road
7609000051,7609000049,4.86,Unnamed road
7609000051,7609000047,6.25,Unnamed road
7609000052,13334689626,30.27,Heilige-Geeststraat
7609000052,7609000056,5.09,Unnamed road
7609000056,7609000052,5.09,Unnamed road
7609000056,7609000057,16.05,Unnamed road
7609000057,7609000056,16.05,Unnamed road
7609000057,7609000058,19.4,Unnamed road
7609000058,7609000057,19.4,Unnamed road
4888182911,853603478,22.45,Unnamed road
4888182911,4888182900,23.68,Unnamed road
4888182912,4888182904,10.38,Unnamed road
4888182912,4888182905,9.39,Unnamed road
4888182913,4888182907,6.59,Unnamed road
4888182913,4888182908,3.32,Unnamed road
13108682894,1125972489,5.37,Unnamed road
13108682894,999283757,7.25,Unnamed road
13108682895,999284047,4.58,Unnamed road
13108682895,13131864176,1.3,Unnamed road
934912157,3463516856,0.99,Unnamed road
934912157,19791979,19.23,Unnamed road
934912159,19791979,9.91,Unnamed road
934912159,1111893264,7.75,Unnamed road
2087854243,13131864175,1.79,Unnamed road
2087854243,7603643492,4.11,Unnamed road
934912190,934912244,11.17,Unnamed road
934912190,12913164002,17.19,Unnamed road
934912203,7136183444,3.99,Unnamed road
934912203,8440238017,5.13,Unnamed road
6535339513,1672435332,25.61,Unnamed road
6535339513,1101567642,2.2,Unnamed road
3058147536,203240371,17.84,Jozef Eerdekensstraat
3058147536,203240369,3.35,Jozef Eerdekensstraat
934912208,1111893264,12.31,Unnamed road
934912208,934912242,6.55,Unnamed road
934912208,12907556911,20.57,Unnamed road
3058147539,3058147540,1.4,Unnamed road
3058147540,1352416334,2.93,Unnamed road
3058147540,3058147542,7.38,Unnamed road
3058147540,3058147539,1.4,Unnamed road
3058147541,3058147542,1.4,Unnamed road
3058147542,3058147540,7.38,Unnamed road
3058147542,3058147544,7.4,Unnamed road
3058147542,3058147541,1.4,Unnamed road
3058147543,3058147544,1.4,Unnamed road
3058147544,3058147542,7.4,Unnamed road
3058147544,3058147546,6.96,Unnamed road
3058147544,3058147543,1.4,Unnamed road
3058147545,3058147546,1.41,Unnamed road
3058147546,3058147544,6.96,Unnamed road
3058147546,1088372857,4.61,Unnamed road
3058147546,3058147545,1.41,Unnamed road
3058147547,1088372891,1.01,Unnamed road
3058147548,1639562279,1.25,Unnamed road
3058147549,3060525912,2.09,Unnamed road
