source,target,dist,street_name
18236051,2620156324,33.03,Erasme Ruelensvest
18236052,1855321688,25.32,Erasme Ruelensvest
18236053,1108222533,20.65,Erasme Ruelensvest
13296581668,5431678885,5.25,Unnamed road
1126124185,1472593964,12.66,Unnamed road
1126124185,1126124187,39.96,Unnamed road
1126124187,1126124185,39.96,Unnamed road
1126124187,11836904402,12.12,Unnamed road
1077420700,16571291,14.7,Stanislas De Rijcklaan
1077420700,7875005590,9.61,Stanislas De Rijcklaan
1077420706,16648087,6.99,Paul van Ostaijenlaan
1077420706,1077420567,7.99,Paul van Ostaijenlaan
1088412327,11254761794,43.28,Tervuursevest
1088412327,1088412342,3.11,Unnamed road
3080102572,2925215200,3.25,Unnamed road
1088412336,1088412342,26.77,Unnamed road
1088412336,10583690705,93.43,Unnamed road
1088412336,5351242160,5.27,Unnamed road
1088412336,1088412348,2.95,Unnamed road
249604785,5825880205,7.71,Unnamed road
249604785,5825880206,8.93,Unnamed road
249604785,5435644358,2.66,Unnamed road
249604786,13447728721,4.45,Unnamed road
249604786,2632545926,34.11,Unnamed road
249604786,844136402,67.33,Unnamed road
249604789,2629957839,4.46,Kasteelpark Arenberg
249604789,13109123119,43.4,Unnamed road
249604789,5760321052,246.3,Unnamed road
249604790,915315238,7.21,Unnamed road
249604790,249604791,8.11,Unnamed road
249604790,13109123119,159.97,Unnamed road
249604790,5440601069,7.09,Unnamed road
249604791,5440402242,7.04,Unnamed road
249604791,915374559,7.33,Unnamed road
249604791,13158621024,135.74,Unnamed road
249604791,249604790,8.11,Unnamed road
1088412342,1023518270,37.44,Unnamed road
1088412342,1088412336,26.77,Unnamed road
1088412342,1088412327,3.11,Unnamed road
1088412342,1088412344,5.69,Unnamed road
249604792,13158495928,23.21,Unnamed road
249604792,1877742541,1.97,Kasteelpark Arenberg
249604792,5760321054,4.25,Unnamed road
1088412344,1088412342,5.69,Unnamed road
1088412344,1088412352,70.25,Unnamed road
1088412341,9989236121,24.39,Unnamed road
1088412348,1088412327,26.76,Tervuursevest
1088412348,1088412336,2.95,Unnamed road
1096512190,2634474827,4.75,Unnamed road
1096512190,11883118746,49.52,Unnamed road
1088412352,1088412344,70.25,Unnamed road
2511370954,2511370955,16.3,Unnamed road
2511370954,2511370959,17.16,Unnamed road
2511370955,2511370956,8.63,Unnamed road
2511370955,2511370954,16.3,Unnamed road
13505397452,8883557129,3.3,Unnamed road
2511370956,2511370957,23.87,Unnamed road
2511370956,2511370955,8.63,Unnamed road
2511370958,235419141,9.2,Unnamed road
2511370958,2511370957,14.5,Unnamed road
2511370958,235419142,18.69,Unnamed road
2511370959,2511370954,17.16,Unnamed road
2511370959,2511370960,12.71,Unnamed road
2511370960,2511370959,12.71,Unnamed road
2511370960,2511370961,26.02,Unnamed road
2511370961,2511370960,26.02,Unnamed road
2511370961,2511370962,37.88,Unnamed road
2511370961,11850370719,10.13,Unnamed road
2511370962,2511370961,37.88,Unnamed road
2511370962,2511370963,5.12,Unnamed road
2511370963,2511370962,5.12,Unnamed road
2511370963,1067528055,41.47,Unnamed road
7624630993,641133340,20.59,Kasteelpark Arenberg
7624630993,861050836,105.1,Kasteelpark Arenberg
7624630994,7624630995,7.55,Unnamed road
7624630994,641133340,5.99,Unnamed road
10801989660,3072997788,2.24,Unnamed road
10801989660,3072997781,11.68,Unnamed road
9860427844,9860427845,1.74,Unnamed road
9860427844,9860427843,8.21,Unnamed road
7624630995,7663206245,3.78,Unnamed road
7624630995,7624630994,7.55,Unnamed road
7624631001,7624631002,12.83,Unnamed road
7624631002,7663206246,4.78,Unnamed road
7624631002,7624631001,12.83,Unnamed road
7624631003,16652157,8.61,Unnamed road
7624631003,7663206246,5.38,Unnamed road
9860427845,9860427846,1.6,Unnamed road
9860427845,9860427844,1.74,Unnamed road
9860427846,9860427847,1.34,Unnamed road
9860427846,9860427845,1.6,Unnamed road
203227883,2632545733,13.11,Stanislas De Rijcklaan
203227883,1077420666,16.48,Stanislas De Rijcklaan
1195682541,922414973,10.48,Unnamed road
1195682541,922414967,15.68,Unnamed road
1639531256,1639531257,18.95,Unnamed road
1639531256,1639531262,6.44,Unnamed road
1639531257,1639531256,18.95,Unnamed road
1639531257,11850370714,23.75,Broekstraat
1639531257,1635686132,34.21,Broekstraat
1639531259,1639531262,7.5,Unnamed road
1639531262,1639531256,6.44,Unnamed road
1639531262,1639531259,7.5,Unnamed road
1098529539,1088372913,11.17,Erasme Ruelenspark
1098529539,1098529545,8.81,Erasme Ruelenspark
1098529543,3056518844,22.93,Unnamed road
1098529543,615421598,7.96,Erasme Ruelenspark
1098529543,1132625429,10.96,Erasme Ruelenspark
8883557127,1108205888,7.09,Unnamed road
8883557127,5435644358,5.16,Unnamed road
8883557127,3050968267,11.68,Unnamed road
1098529545,1098529539,8.81,Erasme Ruelenspark
1098529545,203236151,14.66,Unnamed road
1098529545,8710221916,12.78,Unnamed road
8883557129,836525117,3.97,Unnamed road
8883557129,2094160205,10.84,Unnamed road
8883557129,8883557132,5.87,Unnamed road
5437688586,5460144333,12.3,Naamsesteenweg
5437688586,12063756323,5.06,Naamsesteenweg
8883557132,8883557129,5.87,Unnamed road
8883557132,8883557134,6.46,Unnamed road
8883557132,13464617042,15.68,Unnamed road
8883557132,13464617043,4.21,Unnamed road
1098529549,3056518844,6.05,Unnamed road
1098529549,3056518842,1.71,Unnamed road
8883557134,8883557133,6.21,Unnamed road
8883557134,8883557132,6.46,Unnamed road
8883557134,10617138369,2.77,Unnamed road
8883557134,11862798375,4.69,Unnamed road
8883557133,8883557134,6.21,Unnamed road
8883557133,249439389,19.33,Unnamed road
8883557133,11862798375,8.13,Unnamed road
853613324,6139435242,7.56,Naamsevest
9867469585,9867469614,1.42,Unnamed road
9867469586,9867469587,5.51,Unnamed road
9867469586,9867469614,16.33,Unnamed road
7874621113,11863011396,16.23,Unnamed road
7874621113,11863011401,4.69,Unnamed road
9867469588,9867469587,5.44,Unnamed road
9867469588,5460144090,32.45,Kardinaal Mercierlaan
9867469587,1117517014,58.54,Unnamed road
9867469587,9867469596,10.13,Unnamed road
9867469587,9867469588,5.44,Unnamed road
9867469587,9867469586,5.51,Unnamed road
853613335,1855321693,29.93,Erasme Ruelensvest
5489183512,5489183511,19.18,Naamsesteenweg
5489183511,5437870115,5.82,Naamsesteenweg
641133335,641133344,18.05,Unnamed road
641133335,641133337,12.42,Kasteelpark Arenberg
5489183515,5489183512,11.38,Naamsesteenweg
9867469596,9867469587,10.13,Unnamed road
9867469596,8719296101,23.79,Unnamed road
9867469596,9867469597,9.73,Unnamed road
9867469597,9867469598,2.17,Unnamed road
9867469597,9867469596,9.73,Unnamed road
9867469598,9867469599,1.96,Unnamed road
9867469598,9867469597,2.17,Unnamed road
9867469599,9867469600,1.29,Unnamed road
9867469599,9867469598,1.96,Unnamed road
9867469600,9867469601,1.88,Unnamed road
9867469600,9867469599,1.29,Unnamed road
9867469601,9867469602,1.86,Unnamed road
9867469601,9867469600,1.88,Unnamed road
9867469602,9867469603,2.22,Unnamed road
9867469602,9867469601,1.86,Unnamed road
641133344,641133335,18.05,Unnamed road
641133344,7624614482,14.6,Kasteelpark Arenberg
641133344,5605570082,10.26,Kasteelpark Arenberg
641133340,641133341,14.42,Kasteelpark Arenberg
641133340,7624630994,5.99,Unnamed road
641133340,7624630993,20.59,Kasteelpark Arenberg
11902112549,11902112551,9.21,Unnamed road
11902112549,7624623489,34.6,Unnamed road
11902112550,844137568,1.97,Unnamed road
11902112550,11902112551,12.62,Unnamed road
11902112551,11902112550,12.62,Unnamed road
11902112551,11902112549,9.21,Unnamed road
7845634259,11850354235,14.46,Unnamed road
9867469603,9867469606,1.08,Unnamed road
9867469603,9867469602,2.22,Unnamed road
9867469606,9867469604,1.25,Unnamed road
9867469606,9867469603,1.08,Unnamed road
9867469606,9867469607,1.8,Unnamed road
4313903915,7566211464,12.25,Unnamed road
4313903915,235419142,42.65,Unnamed road
8883557165,16387325,5.5,Naamsesteenweg
8883557166,249439335,5.07,Naamsesteenweg
9867469614,9867469586,16.33,Unnamed road
9867469614,9867469585,1.42,Unnamed road
9867469614,9867469615,4.91,Unnamed road
8883557168,13505397452,7.25,Unnamed road
9867469615,9867469616,2.94,Unnamed road
9867469615,9867469614,4.91,Unnamed road
9867469616,9867484317,1.89,Unnamed road
9867469616,9867469615,2.94,Unnamed road
7845634261,7884315468,11.38,Unnamed road
203236151,1098517370,15.97,Unnamed road
203236151,1098529545,14.66,Unnamed road
203236151,5435644349,7.58,Unnamed road
5440402239,249604792,7.01,Unnamed road
5440402239,13158495936,21.01,Kardinaal Mercierlaan
5440402242,13109123124,123.81,Kardinaal Mercierlaan
5440402242,249604791,7.04,Unnamed road
5440402244,8719296103,22.95,Unnamed road
5440402244,13158621012,3.29,Unnamed road
5440402244,13158621023,26.27,Unnamed road
9868331847,5760321052,83.12,Unnamed road
9868331847,844136402,120.24,Unnamed road
9868331847,2633552118,9.81,Unnamed road
861050805,861050808,39.73,Unnamed road
861050805,853603486,35.34,Unnamed road
7884315466,7884315467,11.92,Unnamed road
7884315467,7884328667,3.75,Volhardingslaan
7884315467,7884315468,2.45,Volhardingslaan
7884315467,7884315466,11.92,Unnamed road
7884315468,7884315467,2.45,Volhardingslaan
7884315468,1399617601,19.0,Volhardingslaan
7884315468,7845634261,11.38,Unnamed road
7845634267,11850354237,9.29,Unnamed road
3060525912,324434868,7.82,Unnamed road
3060525912,3058147549,2.09,Unnamed road
3060525912,3060525913,14.16,Unnamed road
3060525913,3060525916,4.61,Unnamed road
3060525913,3060525912,14.16,Unnamed road
3060525914,3060525915,1.26,Unnamed road
3060525914,3060525916,6.95,Unnamed road
3060525914,12088515203,7.14,Unnamed road
3060525915,3060525914,1.26,Unnamed road
3060525916,3060525914,6.95,Unnamed road
3060525916,3060525913,4.61,Unnamed road
3060525916,3060525917,1.09,Unnamed road
3060525917,3060525916,1.09,Unnamed road
1211333471,1635686132,33.73,Broekstraat
1211333471,1077420624,14.85,Broekstraat
5437074331,5431678885,13.17,Naamsesteenweg
7843017580,11850354233,7.34,Unnamed road
3077942128,1088372894,6.3,Unnamed road
3077942128,3077942129,12.68,Unnamed road
3077942129,1088372886,5.37,Unnamed road
3077942129,3077942128,12.68,Unnamed road
11850370714,1088339997,13.86,Unnamed road
11850370714,1639531257,23.75,Broekstraat
11850370714,11850345752,30.16,Broekstraat
1098517370,203236151,15.97,Unnamed road
1088372811,1088372933,8.47,Unnamed road
1088372811,1088372854,14.18,Unnamed road
615406476,1108222506,45.49,Erasme Ruelensvest
615406476,8617201345,1.94,Broekstraat
16571284,12974725590,1.72,Erasme Ruelenspark
16571284,1088372913,12.59,Erasme Ruelenspark
6781115285,6781115278,34.44,Tervuursevest
6781115285,6781115284,9.46,Unnamed road
6781115284,6781106170,70.25,Unnamed road
16571288,1352416317,4.27,Erasme Ruelenspark
16571288,1352416319,6.03,Erasme Ruelenspark
16571288,1352416322,9.42,Erasme Ruelenspark
16571289,3056518838,15.97,Erasme Ruelenspark
9866029978,9860427848,18.39,Dreefstraat
9866029978,8719296101,22.87,Dreefstraat
9866029978,11881543713,4.88,Unnamed road
16571291,3049501147,6.54,Jozef Eerdekensstraat
16571291,1639557263,15.27,Stanislas De Rijcklaan
16571291,1077420700,14.7,Stanislas De Rijcklaan
16571292,5515935884,144.33,Broekstraat
16571292,16648087,58.06,Paul van Ostaijenlaan
16571292,203237417,7.53,Broekstraat
16571293,11866573129,9.8,Stanislas De Rijcklaan
16571293,1211333596,13.87,Broekstraat
16571293,11850401199,6.48,Broekstraat
9866029980,9866029981,1.59,Unnamed road
9866029980,11881543713,9.27,Unnamed road
9866029981,9866029982,2.19,Unnamed road
9866029981,9866029980,1.59,Unnamed road
9866029984,11881543706,6.46,Unnamed road
9866029982,9866029983,14.21,Unnamed road
9866029982,9866029981,2.19,Unnamed road
9866029986,5460144095,12.26,Dreefstraat
9866029986,9860427848,19.6,Dreefstraat
9866029986,11881543706,2.75,Unnamed road
1088372818,1088372900,5.48,Unnamed road
1088372818,1088372858,8.83,Unnamed road
9866029983,9866029982,14.21,Unnamed road
5437074332,13296581667,8.97,Naamsesteenweg
21091238,8573209514,5.84,Unnamed road
21091238,13152665530,5.14,Unnamed road
21091238,13152665529,4.19,Unnamed road
21091239,5435850763,4.2,Unnamed road
21091239,13152665530,25.05,Unnamed road
21091239,11874305513,7.69,Unnamed road
8573209512,5827800005,1.67,Unnamed road
8573209512,8883541914,2.58,Unnamed road
8506448806,8507715583,4.16,Unnamed road
8506448806,8507715608,3.47,Unnamed road
1199487914,5435694531,3.32,Unnamed road
1199487914,13296581671,5.0,Unnamed road
1199487914,13296581676,6.24,Naamsesteenweg
8573209515,1108205861,13.81,Unnamed road
8573209515,988730607,4.35,Unnamed road
8573209514,853613335,5.64,Unnamed road
8506448813,8507715614,0.86,Unnamed road
8506448813,8506448814,5.59,Unnamed road
8506448814,8506448813,5.59,Unnamed road
8506448814,1088372900,7.98,Unnamed road
5766507439,3721289125,13.64,Tervuursevest
324434864,11865635921,5.03,Erasme Ruelenspark
324434864,12974725584,2.48,Erasme Ruelenspark
324434864,324434865,16.64,Unnamed road
324434864,3056167886,3.62,Unnamed road
324434865,3058147551,10.81,Unnamed road
324434865,324434864,16.64,Unnamed road
324434865,1352416334,8.07,Unnamed road
324434866,324434868,14.86,Unnamed road
324434866,3058147551,1.82,Unnamed road
324434866,1088372891,5.08,Unnamed road
203240369,203239989,55.04,Jozef Eerdekensstraat
203240369,3058159715,3.48,Jozef Eerdekensstraat
203240369,3058147536,3.35,Jozef Eerdekensstraat
324434868,3058147555,9.57,Unnamed road
324434868,324434866,14.86,Unnamed road
324434868,3060525912,7.82,Unnamed road
324434869,1352416337,4.64,Unnamed road
324434869,3058147555,1.82,Unnamed road
324434869,3058147553,5.15,Unnamed road
203240371,3058147536,17.84,Jozef Eerdekensstraat
5766507440,5766507439,14.27,Tervuursevest
5437074360,5437074354,4.68,Dreefstraat
5437074360,5435694531,18.0,Unnamed road
5437074356,13296581672,5.44,Groenstraat
5437074356,5437074354,4.29,Naamsesteenweg
5437074354,5437074332,7.34,Naamsesteenweg
5437074354,13296581673,5.5,Dreefstraat
5437074363,5437074361,8.78,Dreefstraat
5437074363,7288659884,4.83,Unnamed road
5437074357,5437074358,1.81,Groenstraat
5437074365,7288659884,8.27,Dreefstraat
5437074365,5460144095,4.52,Dreefstraat
5437074361,5437074360,1.6,Dreefstraat
5437074358,5437074359,8.0,Groenstraat
20958145,641133337,26.66,Kasteelpark Arenberg
861050828,861050830,19.86,Unnamed road
861050828,861050827,24.9,Unnamed road
5827800005,2632545938,11.97,Unnamed road
5827800005,1023518270,5.83,Unnamed road
5827800005,11254761794,2.59,Unnamed road
5827800005,8573209512,1.67,Unnamed road
5827800006,8883541914,11.33,Tervuursevest
5827800006,2632545945,52.78,Tervuursevest
7624623486,1022420344,6.23,Unnamed road
1877742541,866842315,15.91,Kasteelpark Arenberg
3056167886,3056167887,6.4,Unnamed road
3056167886,324434864,3.62,Unnamed road
3056167887,615421594,2.88,Unnamed road
3056167887,3056167886,6.4,Unnamed road
11836904402,5460144102,9.35,Unnamed road
11836904402,1126124187,12.12,Unnamed road
2629957839,249604789,4.46,Kasteelpark Arenberg
2629957839,2629957835,0.96,Kasteelpark Arenberg
5440601045,5437311752,36.41,Unnamed road
5440601045,1098517464,36.58,Unnamed road
5440601046,2633552112,4.93,Unnamed road
5440601046,5440601045,13.94,Unnamed road
1199487960,5460144335,18.46,Naamsesteenweg
1199487960,13296581669,8.19,Naamsesteenweg
5440601049,5440601051,7.97,Unnamed road
5440601049,2633552112,2.75,Unnamed road
5440601049,1501169657,10.31,Unnamed road
5440601051,5440601049,7.97,Unnamed road
5440601051,8719296102,21.87,Unnamed road
1211333596,1077420624,16.65,Broekstraat
1211333596,16571293,13.87,Broekstraat
9694936033,8883541911,5.92,Unnamed road
9694936033,1108205893,11.98,Unnamed road
9694936033,2632545945,7.63,Tervuursevest
1098517477,8710221916,14.16,Unnamed road
13246469094,13246469095,3.62,Unnamed road
13246469095,11850345751,5.49,Unnamed road
13246469095,13246469094,3.62,Unnamed road
1127918572,3057952952,40.6,Jozef Eerdekensstraat
1127918572,13251493970,32.2,Unnamed road
5440601069,5440402242,7.88,Kardinaal Mercierlaan
5440601069,249604790,7.09,Unnamed road
6139405303,11883238486,3.65,Unnamed road
6139405304,2632545914,29.16,Kardinaal Mercierlaan
6139405304,1855321694,28.19,Naamsesteenweg
8010013689,8010020934,52.39,Paul van Ostaijenlaan
8010013689,11850370719,11.62,Paul van Ostaijenlaan
8010013689,8010013688,41.28,Unnamed road
8010013688,8010013689,41.28,Unnamed road
1196770302,5435850741,6.73,Unnamed road
1196770302,5543948005,4.36,Naamsesteenweg
1196770302,5460144113,8.37,Naamsesteenweg
1126317060,844138846,4.19,Unnamed road
1126317060,844138861,47.45,Unnamed road
13152665503,13152665521,1.61,Unnamed road
8002694178,1635686129,4.93,Unnamed road
11850724387,5383600651,15.73,Unnamed road
11850724387,5383600653,13.92,Unnamed road
11883191332,11883191331,7.55,Erasme Ruelensvest
13296581669,1199487914,6.97,Naamsesteenweg
11883191331,2154641843,3.19,Erasme Ruelensvest
1639562279,3058147549,7.25,Unnamed road
1639562279,3058147548,1.25,Unnamed road
13296581671,1199487914,5.0,Unnamed road
13296581671,13296581670,7.16,Naamsesteenweg
13296581670,1199487960,8.23,Naamsesteenweg
11850724388,11850724389,19.04,Unnamed road
11850724388,5383600652,16.14,Unnamed road
13296581672,5431678878,2.12,Groenstraat
13296581672,13296581677,4.99,Naamsesteenweg
13296581676,5437074356,6.31,Naamsesteenweg
11850724389,5383600650,23.22,Unnamed road
11850724389,11850724388,19.04,Unnamed road
13296581673,13296581672,4.26,Naamsesteenweg
18236463,1077420549,32.2,Erasme Ruelensvest
1121887280,1121887284,4.68,Unnamed road
1121887280,1121887296,4.66,Unnamed road
1121887280,13109123120,81.06,Unnamed road
1121887280,2697419973,31.12,Unnamed road
13296581677,13296581671,6.38,Naamsesteenweg
5437074482,12974725589,1.7,Erasme Ruelenspark
5437074482,12974725590,1.86,Erasme Ruelenspark
5437074483,12974725586,1.76,Erasme Ruelenspark
5437074483,12974725587,1.69,Erasme Ruelenspark
1121887284,9815321896,81.32,Kardinaal Mercierlaan
1121887284,1121887280,4.68,Unnamed road
1121825851,1121825877,4.27,Unnamed road
1121825851,7489151218,3.95,Unnamed road
13188338748,12486488102,0.51,Unnamed road
13188338748,7982339991,4.88,Unnamed road
13188338748,13188338747,17.95,Unnamed road
1352416317,9909536546,24.8,Erasme Ruelenspark
1352416317,1132625454,5.04,Erasme Ruelenspark
1352416317,16571288,4.27,Erasme Ruelenspark
836525117,5825880197,5.83,Unnamed road
836525117,5825880207,6.3,Unnamed road
836525117,11862798375,5.36,Unnamed road
1352416319,1352416320,5.72,Erasme Ruelenspark
1352416319,16571288,6.03,Erasme Ruelenspark
1352416320,203237417,91.88,Erasme Ruelenspark
1352416320,1352416319,5.72,Erasme Ruelenspark
1121887296,1121887280,4.66,Unnamed road
1121887296,1121887324,4.11,Unnamed road
1352416322,16571288,9.42,Erasme Ruelenspark
1352416322,1132625430,15.64,Erasme Ruelenspark
13188338747,6139193900,0.77,Unnamed road
13188338747,6139193901,4.45,Unnamed road
13188338747,13152665521,175.59,Unnamed road
13188338747,13188338748,17.95,Unnamed road
7892745279,7896762944,6.55,Unnamed road
7892745279,7896893834,23.42,Unnamed road
7892745279,7889423475,8.0,Unnamed road
13188338754,13152665521,0.71,Unnamed road
1352416330,1088372857,14.47,Unnamed road
1352416330,1132625444,4.55,Unnamed road
1352416330,3056518849,1.45,Unnamed road
1352416334,324434865,8.07,Unnamed road
1352416334,3058147540,2.93,Unnamed road
11865635920,12974725585,2.31,Erasme Ruelenspark
11865635920,249438689,5.85,Erasme Ruelenspark
11865635921,1132625527,4.52,Erasme Ruelenspark
11865635921,324434864,5.03,Erasme Ruelenspark
1352416337,7730481245,46.22,Unnamed road
1352416337,324434869,4.64,Unnamed road
1352416337,12088515203,9.31,Unnamed road
1195682899,1195682280,10.69,Unnamed road
1195682899,922414973,11.92,Unnamed road
3060530261,249438690,3.69,Erasme Ruelenspark
3060530261,1132625418,8.07,Erasme Ruelenspark
3060530261,3060530262,13.47,Unnamed road
3060530262,3060530261,13.47,Unnamed road
1121825877,5435850741,23.14,Unnamed road
1121825877,1121825851,4.27,Unnamed road
1121887317,1121887324,30.09,Unnamed road
1121887324,1121887296,4.11,Unnamed road
1121887324,1121887317,30.09,Unnamed road
844137568,8719296100,74.86,Unnamed road
844137568,11902112550,1.97,Unnamed road
844137568,1115488001,7.06,Unnamed road
844137571,8719296100,9.28,Unnamed road
844137571,922414967,31.32,Unnamed road
844137571,844136409,67.75,Unnamed road
853603429,848727174,60.0,Unnamed road
853603429,7624623490,8.84,Unnamed road
853603429,7624623489,5.43,Unnamed road
853603429,1115488023,12.12,Unnamed road
13207405671,844138823,7.28,Unnamed road
13207405671,2632545950,18.6,Unnamed road
249439336,8883557165,6.81,Naamsesteenweg
249439336,5825880207,5.35,Unnamed road
249439336,5825880192,2.99,Unnamed road
249439335,3050968267,3.77,Naamsesteenweg
249439335,5825880193,3.13,Unnamed road
249439335,5825880206,3.77,Unnamed road
1117516907,9867484359,15.9,Unnamed road
1117516907,9867484356,6.51,Unnamed road
853603438,2632545854,4.32,Unnamed road
853603438,848727174,10.97,Unnamed road
853603438,1115487997,8.57,Unnamed road
249439343,1108222510,14.11,Unnamed road
249439343,615402880,26.7,Unnamed road
7889423475,7892745279,8.0,Unnamed road
1125561460,5383600649,110.31,Unnamed road
1108249722,3721289134,1.62,Schapenstraat
1108249722,5435850780,6.34,Unnamed road
1108249722,988730612,6.53,Unnamed road
853603451,1022420344,17.84,Unnamed road
853603451,1115488001,40.04,Unnamed road
853603459,861050791,21.11,Unnamed road
848727174,853603438,10.97,Unnamed road
848727174,853603429,60.0,Unnamed road
853603462,861050791,12.09,Unnamed road
5435850779,3721289126,6.34,Unnamed road
5435850779,11883118747,32.8,Unnamed road
5435850780,1108249722,6.34,Unnamed road
7875005590,1077420700,9.61,Stanislas De Rijcklaan
7875005590,1077420639,12.04,Stanislas De Rijcklaan
7875005590,7853277082,9.93,Unnamed road
7875005591,1077420639,2.37,Stanislas De Rijcklaan
7875005591,7875005592,12.78,Stanislas De Rijcklaan
7875005591,7853277081,8.85,Unnamed road
8719371416,8719390530,62.45,Unnamed road
8719371416,8719371414,3.94,Unnamed road
8719371416,8719390517,10.24,Unnamed road
3077487769,1139797726,7.96,Unnamed road
3077487769,3077487770,15.67,Unnamed road
3077487770,1139797723,4.75,Unnamed road
3077487770,3077487769,15.67,Unnamed road
3077487771,3077487772,16.12,Unnamed road
3077487772,3077487773,6.01,Unnamed road
3077487772,3077487771,16.12,Unnamed road
249439389,5435850746,3.75,Erasme Ruelensvest
249439389,10617138371,7.1,Unnamed road
249439389,8883557133,19.33,Unnamed road
249439390,1108222501,16.4,Unnamed road
249439390,1108222510,31.32,Unnamed road
3077487774,3077487776,16.44,Unnamed road
3077487774,3077487773,6.0,Unnamed road
3077487776,3077487777,4.82,Unnamed road
3077487776,3077487774,16.44,Unnamed road
3077487777,8617201344,10.79,Erasme Ruelensvest
3077487777,3077487776,4.82,Unnamed road
3077487773,3077487774,6.0,Unnamed road
3077487773,3077487772,6.01,Unnamed road
203226267,1077420567,14.15,Paul van Ostaijenlaan
203226267,8010020934,4.24,Paul van Ostaijenlaan
9867484317,9867469616,1.89,Unnamed road
853603486,861050805,35.34,Unnamed road
7147411351,7856028065,3.78,Unnamed road
7147411351,1067528055,13.11,Unnamed road
7147411351,7896762944,8.38,Unnamed road
11862785205,1108222533,3.97,Erasme Ruelensvest
2697419959,2697419964,2.92,Unnamed road
2697419959,2697419966,5.89,Unnamed road
7556012031,249603982,6.06,Unnamed road
2697419964,2697419968,9.12,Unnamed road
2697419964,2697419959,2.92,Unnamed road
10617138366,1108205844,14.41,Unnamed road
10617138366,615402880,9.6,Unnamed road
10617138366,2154641841,3.87,Unnamed road
10617138367,13134704113,2.15,Unnamed road
10617138367,12899155918,1.65,Unnamed road
2697419968,2697419973,7.43,Unnamed road
2697419968,2697419964,9.12,Unnamed road
10617138369,5435850746,24.38,Unnamed road
10617138369,8883557134,2.77,Unnamed road
2697419966,2697419959,5.89,Unnamed road
10617138371,1108205844,27.8,Unnamed road
10617138371,249439389,7.1,Unnamed road
10617138371,10617138372,2.86,Unnamed road
10617138371,10617138373,2.92,Unnamed road
10617138372,10617138371,2.86,Unnamed road
10617138373,10617138371,2.92,Unnamed road
10617138373,5435850746,5.35,Unnamed road
2697419973,5460144085,4.21,Unnamed road
2697419973,2697419968,7.43,Unnamed road
2697419973,1121887280,31.12,Unnamed road
2697419973,2697419989,120.83,Unnamed road
9867484359,1117517014,39.41,Unnamed road
9867484359,1117516907,15.9,Unnamed road
9867484359,9867484360,6.85,Unnamed road
9867484360,9867484359,6.85,Unnamed road
9867484356,1117516907,6.51,Unnamed road
3050968266,1108205802,14.14,Erasme Ruelensvest
3050968266,12899155918,3.23,Unnamed road
3050968266,12899155917,4.36,Unnamed road
3050968267,6139405304,6.43,Naamsesteenweg
3050968267,8883557127,11.68,Unnamed road
3050968267,2094160205,8.92,Unnamed road
3050968268,5766507440,15.83,Tervuursevest
3050968268,2094157595,14.05,Unnamed road
3050968268,13152665524,3.6,Unnamed road
1088372878,1088372817,2.74,Unnamed road
1088372878,1088372861,4.96,Unnamed road
2697419982,2697419984,5.26,Unnamed road
2697419982,2697419981,7.19,Unnamed road
2697419981,2697419982,7.19,Unnamed road
2697419984,2697419986,5.89,Unnamed road
2697419984,2697419982,5.26,Unnamed road
11836939473,3163307558,6.79,Unnamed road
8506627282,922275362,9.03,Unnamed road
8506627282,658451919,21.34,Unnamed road
2697419986,2697419989,4.51,Unnamed road
2697419986,2697419984,5.89,Unnamed road
7588443347,7579938947,13.05,Volhardingslaan
2697419989,5460144086,5.23,Unnamed road
2697419989,2697419986,4.51,Unnamed road
2697419989,2697419973,120.83,Unnamed road
2697419989,8719296102,55.97,Unnamed road
1117517014,5460144089,4.99,Unnamed road
1117517014,9867484359,39.41,Unnamed road
1117517014,9868197242,4.72,Unnamed road
1117517014,9867469587,58.54,Unnamed road
7588443344,11850345750,4.93,Unnamed road
615400664,5825880195,2.76,Unnamed road
615400664,5825880196,3.06,Unnamed road
615400664,11883118745,3.2,Unnamed road
615400666,5825880194,7.18,Unnamed road
615400666,5825880195,8.41,Unnamed road
615400666,18233445,10.03,Naamsevest
9867469607,9867469606,1.8,Unnamed road
988730607,18233445,9.18,Naamsestraat
988730607,8573209515,4.35,Unnamed road
988730607,13175080422,4.21,Unnamed road
988730607,2094160207,1.48,Naamsestraat
988730612,1108249722,6.53,Unnamed road
988730612,3721289129,7.07,Unnamed road
988730612,16737703,6.25,Schapenstraat
7849944309,7849944310,8.43,Unnamed road
2697420022,2697420036,33.37,Unnamed road
2697420022,9868197244,14.89,Unnamed road
2697420022,9868197255,7.11,Unnamed road
7849944310,7884328665,3.43,Volhardingslaan
7849944310,7884328667,3.78,Volhardingslaan
7849944310,7849944309,8.43,Unnamed road
988730618,5825880194,2.26,Unnamed road
988730618,11883118746,3.4,Unnamed road
988730618,13175080422,5.81,Unnamed road
16387325,8883557166,6.4,Naamsesteenweg
16387325,18233445,17.73,Naamsepoort
16387325,120196851,15.8,Erasme Ruelensvest
2697420036,5460144088,4.98,Unnamed road
2697420036,2697420022,33.37,Unnamed road
2697420036,9868339107,66.53,Unnamed road
2697420036,9868197242,27.47,Unnamed road
1195683079,1195682280,17.15,Unnamed road
13505389837,5825880201,1.86,Unnamed road
